profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
exponential,3,16,65,overlap,spectral,0.00589955,0.0058091125,0.00591795694444444,0.005836375,0.00589955,0.00590401805555556,0.00591795694444444,0.0058091125
exponential,3,16,65,overlap,combined,0.00589350972222222,0.00583384722222222,0.00594528611111111,0.00585674305555556,0.00594528611111111,0.00592339444444444,0.00589350972222222,0.00583384722222222
exponential,3,16,65,successive,production,0.00530265,0.00524535555555556,0.00542379444444444,0.00524535555555556,0.00542379444444444,0.00528999583333333,0.00530265,0.00532841111111111
exponential,3,16,65,successive,baseline,0.00519187083333333,0.00513247222222222,0.00521078888888889,0.00513247222222222,0.00519187083333333,0.00521078888888889,0.00513785,0.00520609166666667
exponential,3,16,65,successive,setup,0.00519061805555556,0.00507240694444444,0.00520474305555556,0.00507240694444444,0.00519061805555556,0.00520474305555556,0.00518482638888889,0.00519477638888889
exponential,3,16,65,successive,source,0.00512592916666667,0.00507029583333333,0.00514494444444444,0.00507029583333333,0.00513311666666667,0.00511059861111111,0.00514494444444444,0.00512592916666667
exponential,3,16,65,successive,spectral,0.00510124027777778,0.00503066111111111,0.0051689,0.00505015416666667,0.00503066111111111,0.00510124027777778,0.00516216944444444,0.0051689
exponential,3,16,65,successive,combined,0.00500886388888889,0.00496314166666667,0.00511594305555556,0.00500886388888889,0.00496314166666667,0.00511594305555556,0.00498214166666667,0.00505876527777778
exponential,4,24,129,cold,production,0.0149226847222222,0.0146054666666667,0.0156805652777778,0.0149226847222222,0.0146520152777778,0.0146054666666667,0.0156805652777778,0.01499395
exponential,4,24,129,cold,baseline,0.0144858972222222,0.0144090041666667,0.0159460430555556,0.0144858972222222,0.0144724861111111,0.0144090041666667,0.0159460430555556,0.0147663013888889
exponential,4,24,129,cold,setup,0.0145689138888889,0.0145053069444444,0.0153976041666667,0.0145689138888889,0.0145614027777778,0.0145053069444444,0.0153976041666667,0.0147374458333333
exponential,4,24,129,cold,source,0.0142542763888889,0.0141318027777778,0.0143414236111111,0.0142542763888889,0.0142462625,0.0143167583333333,0.0141318027777778,0.0143414236111111
exponential,4,24,129,cold,spectral,0.0146185069444444,0.0144259625,0.0149612625,0.0146247097222222,0.0146185069444444,0.0144259625,0.0145112111111111,0.0149612625
exponential,4,24,129,cold,combined,0.0143707819444444,0.0142297736111111,0.0145544263888889,0.0142917402777778,0.0143944763888889,0.0143707819444444,0.0142297736111111,0.0145544263888889
exponential,4,24,129,warm,production,0.0118359111111111,0.0115990708333333,0.0124350583333333,0.0118359111111111,0.01174425,0.0115990708333333,0.0124118222222222,0.0124350583333333
exponential,4,24,129,warm,baseline,0.0118363444444444,0.0117285833333333,0.0121671986111111,0.0117285833333333,0.0117889319444444,0.0118756805555556,0.0121671986111111,0.0118363444444444
exponential,4,24,129,warm,setup,0.0116050125,0.0115951083333333,0.0116697055555556,0.0116047347222222,0.0116050125,0.0116117416666667,0.0116697055555556,0.0115951083333333
exponential,4,24,129,warm,source,0.0116010527777778,0.0114432652777778,0.012283375,0.0116010527777778,0.0118234513888889,0.012283375,0.0115128791666667,0.0114432652777778
exponential,4,24,129,warm,spectral,0.0116617513888889,0.0114682680555556,0.01288365,0.0116161597222222,0.01288365,0.0125144791666667,0.0116617513888889,0.0114682680555556
exponential,4,24,129,warm,combined,0.0115180694444444,0.0113323986111111,0.0121851527777778,0.0116846958333333,0.0121851527777778,0.0115180694444444,0.0114089625,0.0113323986111111
exponential,4,24,129,overlap,production,0.0156461708333333,0.0155522652777778,0.0165493652777778,0.0155522652777778,0.0156461708333333,0.0156327583333333,0.0160327486111111,0.0165493652777778
exponential,4,24,129,overlap,baseline,0.0157372041666667,0.0154891375,0.0165483972222222,0.0155607388888889,0.0154891375,0.0159341458333333,0.0157372041666667,0.0165483972222222
exponential,4,24,129,overlap,setup,0.0154739152777778,0.0153549333333333,0.0161523305555556,0.0154739152777778,0.0153549333333333,0.0154286916666667,0.0156389805555556,0.0161523305555556
exponential,4,24,129,overlap,source,0.0153700944444444,0.0152144847222222,0.0155778347222222,0.0152144847222222,0.0152389625,0.0155308041666667,0.0155778347222222,0.0153700944444444
exponential,4,24,129,overlap,spectral,0.0153977194444444,0.0153039708333333,0.0158685652777778,0.0153039708333333,0.0153977194444444,0.0156574347222222,0.0158685652777778,0.0153905694444444
exponential,4,24,129,overlap,combined,0.0152342972222222,0.0152159597222222,0.0155329208333333,0.01521915,0.0152342972222222,0.0152159597222222,0.0155329208333333,0.0153086125
exponential,4,24,129,successive,production,0.0148258263888889,0.0146935763888889,0.0148518083333333,0.0146935763888889,0.0148518083333333,0.0148406027777778,0.0148258263888889,0.0148086416666667
exponential,4,24,129,successive,baseline,0.0146268013888889,0.0144575277777778,0.0149387513888889,0.0149387513888889,0.0146268013888889,0.0145663958333333,0.0146437013888889,0.0144575277777778
exponential,4,24,129,successive,setup,0.0145689652777778,0.0144349555555556,0.0146474375,0.0145175791666667,0.0144349555555556,0.0146474375,0.0145689652777778,0.0146033152777778
exponential,4,24,129,successive,source,0.0143168069444444,0.0142582944444444,0.0145709125,0.0145709125,0.0142582944444444,0.0144572944444444,0.0143168069444444,0.0142627333333333
exponential,4,24,129,successive,spectral,0.0145348680555556,0.0145078111111111,0.0146894986111111,0.01452745,0.0145078111111111,0.0145348680555556,0.0146894986111111,0.0145927361111111
exponential,4,24,129,successive,combined,0.0142981277777778,0.0142387402777778,0.0144218875,0.0144218875,0.0142387402777778,0.0142981277777778,0.0142978819444444,0.0143151430555556
