time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,8,20
367,1.17345084994525,1000,3324.87113577371,13335.1723857215,-999.80001355089,-0.199984447811395,exponential,waves,density,8,20
407,1.17345084999756,1000,3324.87113580697,13335.1723856439,-999.8000135969,-0.199984403722037,exponential,waves,density,8,20
447,1.17345085001488,1000,3324.87113581839,13335.1723856172,-999.800013642687,-0.199984351541852,exponential,waves,density,8,20
487,1.173450849998,1000,3324.87113580732,13335.1723856432,-999.800013687994,-0.199984294700818,exponential,waves,density,8,20
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,8,10
367,1.17345084994521,1000,3324.87113577368,13335.1723857214,-999.80001355089,-0.199984447811397,exponential,waves,density,8,10
407,1.17345084999744,1000,3324.87113580693,13335.1723856436,-999.8000135969,-0.199984403722042,exponential,waves,density,8,10
447,1.17345085001467,1000,3324.87113581835,13335.1723856169,-999.800013642687,-0.199984351541859,exponential,waves,density,8,10
487,1.17345084999774,1000,3324.87113580728,13335.1723856429,-999.800013687994,-0.199984294700829,exponential,waves,density,8,10
327,1.17345084985601,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080284,exponential,waves,density,8,5
367,1.1734508499452,1000,3324.87113577368,13335.1723857214,-999.80001355089,-0.199984447811398,exponential,waves,density,8,5
407,1.17345084999742,1000,3324.87113580693,13335.1723856436,-999.8000135969,-0.199984403722042,exponential,waves,density,8,5
447,1.17345085001466,1000,3324.87113581834,13335.1723856169,-999.800013642687,-0.199984351541859,exponential,waves,density,8,5
487,1.17345084999774,1000,3324.87113580728,13335.1723856429,-999.800013687994,-0.199984294700829,exponential,waves,density,8,5
