time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,1.17546574232517,1000,3324.87135039196,13335.1729278559,-999.809635119773,-0.180073596413035,exponential,mixed,displacement,7,20
447,1.17546574233455,1000,3324.87135041776,13335.1729278555,-999.809634919626,-0.18007393722105,exponential,mixed,displacement,7,20
487,1.17546574236492,1000,3324.8713504222,13335.1729279106,-999.809634730166,-0.1800742628051,exponential,mixed,displacement,7,20
327,1.17546574196234,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,7,10
367,1.17546574226506,999.999999999999,3324.87135034546,13335.1729279101,-999.809635338341,-0.180073243971397,exponential,mixed,displacement,7,10
407,1.17546574232508,1000,3324.87135039191,13335.1729278557,-999.809635119773,-0.180073596413023,exponential,mixed,displacement,7,10
447,1.1754657423344,1000,3324.87135041772,13335.1729278552,-999.809634919626,-0.180073937221034,exponential,mixed,displacement,7,10
487,1.1754657423647,1000,3324.87135042216,13335.1729279104,-999.809634730166,-0.180074262805081,exponential,mixed,displacement,7,10
327,1.17546574196234,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,7,5
367,1.17546574226505,999.999999999999,3324.87135034546,13335.1729279101,-999.809635338341,-0.180073243971396,exponential,mixed,displacement,7,5
407,1.17546574232503,1000,3324.87135039191,13335.1729278557,-999.809635119773,-0.180073596413023,exponential,mixed,displacement,7,5
447,1.17546574233447,1000,3324.87135041771,13335.1729278552,-999.809634919626,-0.180073937221033,exponential,mixed,displacement,7,5
487,1.17546574236471,999.999999999999,3324.87135042216,13335.1729279104,-999.809634730166,-0.18007426280508,exponential,mixed,displacement,7,5
327,1.17546573141903,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924189,exponential,mixed,density,7,20
367,1.17546573152809,1000,3324.87119467317,13335.1721550244,-999.809648933465,-0.180057639156553,exponential,mixed,density,7,20
407,1.17546573160142,1000,3324.87119472097,13335.1721549692,-999.809648744735,-0.180058011307937,exponential,mixed,density,7,20
447,1.17546573164081,999.999999999999,3324.87119474805,13335.172154968,-999.809648574153,-0.180058372117928,exponential,mixed,density,7,20
487,1.1754657316471,999.999999999999,3324.8711947537,13335.1721550224,-999.80964841398,-0.180058717993301,exponential,mixed,density,7,20
327,1.17546573141903,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924189,exponential,mixed,density,7,10
367,1.17546573152806,1000,3324.87119467314,13335.1721550242,-999.809648933465,-0.180057639156547,exponential,mixed,density,7,10
407,1.17546573160133,1000,3324.87119472093,13335.172154969,-999.809648744735,-0.180058011307925,exponential,mixed,density,7,10
447,1.17546573164063,999.999999999999,3324.871194748,13335.1721549677,-999.809648574153,-0.180058372117912,exponential,mixed,density,7,10
487,1.17546573164684,1000,3324.87119475365,13335.1721550221,-999.80964841398,-0.180058717993282,exponential,mixed,density,7,10
327,1.17546573141903,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924189,exponential,mixed,density,7,5
367,1.17546573152805,1000,3324.87119467314,13335.1721550242,-999.809648933465,-0.180057639156546,exponential,mixed,density,7,5
407,1.17546573160128,1000,3324.87119472093,13335.1721549689,-999.809648744735,-0.180058011307925,exponential,mixed,density,7,5
447,1.1754657316407,1000,3324.871194748,13335.1721549677,-999.809648574153,-0.180058372117911,exponential,mixed,density,7,5
487,1.17546573164685,1000,3324.87119475365,13335.1721550221,-999.80964841398,-0.180058717993281,exponential,mixed,density,7,5
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,8,20
367,1.17546574226514,1000,3324.87135034549,13335.1729279103,-999.809925917237,-0.180073243250209,exponential,mixed,displacement,8,20
407,1.17546574232519,999.999999999999,3324.87135039196,13335.1729278559,-999.809926033106,-0.180073596413908,exponential,mixed,displacement,8,20
447,1.17546574233463,999.999999999998,3324.87135041776,13335.1729278555,-999.80992614126,-0.18007393722348,exponential,mixed,displacement,8,20
487,1.17546574236494,1000,3324.8713504222,13335.1729279106,-999.809926245297,-0.180074262810329,exponential,mixed,displacement,8,20
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,8,10
367,1.17546574226509,999.999999999999,3324.87135034546,13335.1729279101,-999.809925917237,-0.180073243250203,exponential,mixed,displacement,8,10
407,1.17546574232508,1000,3324.87135039192,13335.1729278557,-999.809926033106,-0.180073596413896,exponential,mixed,displacement,8,10
447,1.17546574233444,999.999999999999,3324.87135041772,13335.1729278552,-999.80992614126,-0.180073937223464,exponential,mixed,displacement,8,10
487,1.17546574236472,1000,3324.87135042215,13335.1729279104,-999.809926245297,-0.18007426281031,exponential,mixed,displacement,8,10
327,1.17546574196234,1000,3324.87135028026,13335.1729280137,-999.809925790558,-0.180072884152549,exponential,mixed,displacement,8,5
