family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,direction,count,status,referenceNz,withoutBuoyancyError,minimumGamma,maximumSSHOverDepth
Amda,8.6568908691388e-19,7.84022806770212e-08,1.10416314351886e-11,1.45472727200099e-18,2.95962860937369e-08,1.85546547993813e-06,constant,0.1,901,vertical,193,assessed,257,1.10416314351886e-11,0.99974418729895,0.000255812701050015
Ag_q,0,1.8602628430823e-12,0,7.83641034353473e-23,4.21026528985957e-08,4.21026528985957e-06,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Ag_0,0,2.85651752072307e-10,0,1.0164854264189e-18,3.55846537113565e-06,0.000355846537113565,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Aw_p,0,6.99906341519964e-07,0,2.08353266214556e-12,0.00297687352659779,0.297687352659779,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Aw_m,0,3.54635318624624e-07,0,2.0835326621541e-12,0.00587514143926635,0.587514143926635,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Aio,0,5.86099703415918e-07,0,1.40366874173723e-21,2.39493166633834e-12,2.39493166633834e-10,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Amda,0,7.84022806770212e-08,0,1.45472727200099e-18,1.85546547993813e-08,1.85546547993813e-06,constant,0.1,901,vertical,257,assessed,257,0,0.99974418729895,0.000255812701050015
Ag_q,7.24741799024802e-19,1.85423436578469e-10,3.90857710545183e-09,7.35545391518868e-21,3.94822422787937e-06,3.96682015106244e-06,constant,1,327,horizontal,8,assessed,257,3.90857710545183e-09,0.997289201376846,0.00271079862315418
Ag_0,1.61218159448402e-16,2.59145626962631e-08,6.22114142299029e-09,9.52545536608808e-17,9.89685630502301e-06,0.000367571512209625,constant,1,327,horizontal,8,assessed,257,6.22114142299029e-09,0.997289201376846,0.00271079862315418
Aw_p,1.12782052372025e-10,7.03735499973499e-05,1.60261991012636e-06,1.44787754088839e-11,0.00180836163279944,0.0205741722695862,constant,1,327,horizontal,8,assessed,257,3.73564013477531e-09,0.997289201376846,0.00271079862315418
Aw_m,1.12781353587544e-10,3.58407794608343e-05,3.14673272412472e-06,1.44787754152942e-11,0.0035507076272812,0.0403974903244282,constant,1,327,horizontal,8,assessed,257,8.89673890656436e-09,0.997289201376846,0.00271079862315418
Aio,2.30821890209031e-20,6.0739394098631e-05,3.80020073684326e-16,1.86492586541257e-19,3.45039292322202e-12,3.07037284954395e-10,constant,1,327,horizontal,8,assessed,257,3.80020073684326e-16,0.997289201376846,0.00271079862315418
Amda,8.62672181313711e-19,1.42938199612276e-05,6.03528086721208e-14,2.75265405892472e-16,1.93180044805009e-08,1.9257651671833e-06,constant,1,327,horizontal,8,assessed,257,6.03528086721208e-14,0.997289201376846,0.00271079862315418
Ag_q,1.32990086163362e-23,1.85423436578469e-10,7.17223715714503e-14,7.35545391518868e-21,3.97399234953948e-08,3.96682015106244e-06,constant,1,327,horizontal,12,assessed,257,7.17223715714503e-14,0.997190899206494,0.00280910079350615
Ag_0,3.80448550707033e-19,2.59145626962631e-08,1.46808786691158e-11,9.52545536608808e-17,3.69039600019885e-06,0.000367571512209625,constant,1,327,horizontal,12,assessed,257,1.46808786691158e-11,0.997190899206494,0.00280910079350615
Aw_p,2.4084036697212e-11,7.03735499973499e-05,3.42231373834614e-07,1.44787754088839e-11,0.000547973096525613,0.0205741722695862,constant,1,327,horizontal,12,assessed,257,9.11119286526967e-16,0.997190899206494,0.00280910079350615
Aw_m,2.40840366965336e-11,3.58407794608343e-05,6.71973016737871e-07,1.44787754152942e-11,0.0010759479199634,0.0403974903244282,constant,1,327,horizontal,12,assessed,257,9.98116430356547e-16,0.997190899206494,0.00280910079350615
Aio,1.48794164380781e-20,6.0739394098631e-05,2.44971433431099e-16,1.86492586541257e-19,3.31534428297102e-12,3.07037284954395e-10,constant,1,327,horizontal,12,assessed,257,2.44971433431099e-16,0.997190899206494,0.00280910079350615
Amda,2.02980837739142e-18,1.42938199612276e-05,1.42006012591269e-13,2.75265405892472e-16,1.93996576844143e-08,1.9257651671833e-06,constant,1,327,horizontal,12,assessed,257,1.42006012591269e-13,0.997190899206494,0.00280910079350615
Ag_q,8.52883395069153e-24,1.85423436578469e-10,4.59965261569416e-14,7.35545391518868e-21,3.97141977887206e-08,3.96682015106244e-06,constant,1,327,horizontal,16,assessed,257,4.59965261569416e-14,0.997195104693313,0.00280489530668741
Ag_0,2.00171272759502e-19,2.59145626962631e-08,7.72427746922261e-12,9.52545536608808e-17,3.6834393992674e-06,0.000367571512209625,constant,1,327,horizontal,16,assessed,257,7.72427746922261e-12,0.997195104693313,0.00280489530668741
Aw_p,8.11495920090972e-12,7.03735499973499e-05,1.15312630970234e-07,1.44787754088839e-11,0.000321054353664457,0.0205741722695862,constant,1,327,horizontal,16,assessed,257,9.15442601835688e-16,0.997195104693313,0.00280489530668741
Aw_m,8.1149592010878e-12,3.58407794608343e-05,2.26416928514503e-07,1.44787754152942e-11,0.000630391831752468,0.0403974903244282,constant,1,327,horizontal,16,assessed,257,9.58582696947345e-16,0.997195104693313,0.00280489530668741
Aio,2.12021872802125e-20,6.0739394098631e-05,3.490681392999e-16,1.86492586541257e-19,3.41944098883811e-12,3.07037284954395e-10,constant,1,327,horizontal,16,assessed,257,3.490681392999e-16,0.997195104693313,0.00280489530668741
Amda,7.01408748416627e-19,1.42938199612276e-05,4.90707697675791e-14,2.75265405892472e-16,1.93067224415971e-08,1.9257651671833e-06,constant,1,327,horizontal,16,assessed,257,4.90707697675791e-14,0.997195104693313,0.00280489530668741
Ag_q,8.81561191092418e-24,1.85423436578469e-10,4.75431373379467e-14,7.35545391518868e-21,3.97157443915607e-08,3.96682015106244e-06,constant,1,327,horizontal,24,assessed,257,4.75431373379467e-14,0.997178371322815,0.00282162867718533
Ag_0,1.87337008442645e-19,2.59145626962631e-08,7.22902449245879e-12,9.52545536608808e-17,3.68294414630975e-06,0.000367571512209625,constant,1,327,horizontal,24,assessed,257,7.22902449245879e-12,0.997178371322815,0.00282162867718533
Aw_p,6.50644535943817e-12,7.03735499973499e-05,9.24558354620904e-08,1.44787754088839e-11,0.000298197558156638,0.0205741722695862,constant,1,327,horizontal,24,assessed,257,5.11251629722532e-16,0.997178371322815,0.00282162867718533
Aw_m,6.50644535931016e-12,3.58407794608343e-05,1.81537496036329e-07,1.44787754152942e-11,0.000585512399275546,0.0403974903244282,constant,1,327,horizontal,24,assessed,257,8.11688897415845e-16,0.997178371322815,0.00282162867718533
Aio,2.81816277111279e-20,6.0739394098631e-05,4.63976108575686e-16,1.86492586541257e-19,3.534348958112e-12,3.07037284954395e-10,constant,1,327,horizontal,24,assessed,257,4.63976108575686e-16,0.997178371322815,0.00282162867718533
Amda,4.33256946805679e-18,1.42938199612276e-05,3.03107880175419e-13,2.75265405892472e-16,1.95607595519872e-08,1.9257651671833e-06,constant,1,327,horizontal,24,assessed,257,3.03107880175419e-13,0.997178371322815,0.00282162867718533
Ag_q,6.59967586018237e-24,1.85423436578469e-10,3.55924579004849e-14,7.35545391518868e-21,3.97037937765736e-08,3.96682015106244e-06,constant,1,327,horizontal,32,assessed,257,3.55924579004849e-14,0.997184067330468,0.00281593266953226
Ag_0,1.51594512811159e-19,2.59145626962631e-08,5.84978085827467e-12,9.52545536608808e-17,3.68156490272879e-06,0.000367571512209625,constant,1,327,horizontal,32,assessed,257,5.84978085827467e-12,0.997184067330468,0.00281593266953226
Aw_p,4.3127693769969e-12,7.03735499973499e-05,6.12839536609893e-08,1.44787754088839e-11,0.00026702567635598,0.0205741722695862,constant,1,327,horizontal,32,assessed,257,8.73409115531805e-16,0.997184067330468,0.00281593266953226
Aw_m,4.31276937728079e-12,3.58407794608343e-05,1.20331349991806e-07,1.44787754152942e-11,0.000524306253232731,0.0403974903244282,constant,1,327,horizontal,32,assessed,257,1.07539392607278e-15,0.997184067330468,0.00281593266953226
Aio,2.41734795479073e-20,6.0739394098631e-05,3.97986840445814e-16,1.86492586541257e-19,3.46835968998322e-12,3.07037284954395e-10,constant,1,327,horizontal,32,assessed,257,3.97986840445814e-16,0.997184067330468,0.00281593266953226
Amda,4.06519906663605e-18,1.42938199612276e-05,2.84402565420792e-13,2.75265405892472e-16,1.95420542372339e-08,1.9257651671833e-06,constant,1,327,horizontal,32,assessed,257,2.84402565420792e-13,0.997184067330468,0.00281593266953226
Ag_q,8.12741688457298e-24,1.85423436578469e-10,4.38316592257397e-14,7.35545391518868e-21,3.97120329334646e-08,3.96682015106244e-06,constant,1,327,horizontal,48,assessed,257,4.38316592257397e-14,0.997178371322815,0.00282162867718533
Ag_0,1.69777737133858e-19,2.59145626962631e-08,6.55144133141555e-12,9.52545536608808e-17,3.68226656317485e-06,0.000367571512209625,constant,1,327,horizontal,48,assessed,257,6.55144133141555e-12,0.997178371322815,0.00282162867718533
Aw_p,1.31727630731936e-12,7.03735499973499e-05,1.87183438574431e-08,1.44787754088839e-11,0.000224460066553039,0.0205741722695862,constant,1,327,horizontal,48,assessed,257,5.05048167433613e-16,0.997178371322815,0.00282162867718533
Aw_m,1.31727630772492e-12,3.58407794608343e-05,3.6753561935348e-08,1.44787754152942e-11,0.000440728465178605,0.0403974903244282,constant,1,327,horizontal,48,assessed,257,1.22049887799945e-15,0.997178371322815,0.00282162867718533
Aio,3.64037709282029e-20,6.0739394098631e-05,5.99343662682722e-16,1.86492586541257e-19,3.66971651221681e-12,3.07037284954395e-10,constant,1,327,horizontal,48,assessed,257,5.99343662682722e-16,0.997178371322815,0.00282162867718533
Amda,4.73561266064209e-18,1.42938199612276e-05,3.3130490474118e-13,2.75265405892472e-16,1.9588956576551e-08,1.9257651671833e-06,constant,1,327,horizontal,48,assessed,257,3.3130490474118e-13,0.997178371322815,0.00282162867718533
Ag_q,0,1.85423436578469e-10,0,7.35545391518868e-21,3.96682015106244e-08,3.96682015106244e-06,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Ag_0,0,2.59145626962631e-08,0,9.52545536608808e-17,3.67571512209625e-06,0.000367571512209625,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Aw_p,0,7.03735499973499e-05,0,1.44787754088839e-11,0.000205741722695862,0.0205741722695862,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Aw_m,0,3.58407794608343e-05,0,1.44787754152942e-11,0.000403974903244282,0.0403974903244282,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Aio,0,6.0739394098631e-05,0,1.86492586541257e-19,3.07037284954396e-12,3.07037284954395e-10,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Amda,0,1.42938199612276e-05,0,2.75265405892472e-16,1.9257651671833e-08,1.9257651671833e-06,constant,1,327,horizontal,64,assessed,257,0,0.997178025577927,0.0028219744220725
Ag_q,7.44698979509145e-14,1.85423436578469e-10,0.000401620740749242,7.35545391518868e-21,0.401618614463763,3.96682015106244e-06,constant,1,327,vertical,9,rejected,257,0.000401620740749242,0.997178025577927,0.0028219744220725
Ag_0,8.35748771171941e-10,2.59145626962631e-08,0.0322501591467123,9.52545536608808e-17,32.2501615779473,0.000367571512209625,constant,1,327,vertical,9,rejected,257,0.0322501591467123,0.997178025577927,0.0028219744220725
Aw_p,4.26159600634058e-08,7.03735499973499e-05,0.000605567859870799,1.44787754088839e-11,0.60577360158489,0.0205741722695862,constant,1,327,vertical,9,rejected,257,0.000565097923183782,0.997178025577927,0.0028219744220725
Aw_m,5.65241128179018e-08,3.58407794608343e-05,0.0015770893844446,1.44787754152942e-11,1.57749335930384,0.0403974903244282,constant,1,327,vertical,9,rejected,257,0.00151994886417139,0.997178025577927,0.0028219744220725
Aio,1.6552154645841e-08,6.0739394098631e-05,0.000272511026681677,1.86492586541257e-19,0.272511026680261,3.07037284954395e-10,constant,1,327,vertical,9,rejected,257,0.000272511026681677,0.997178025577927,0.0028219744220725
Amda,8.60433674282331e-10,1.42938199612276e-05,6.01962020381034e-05,2.75265405892472e-16,0.0601962212915437,1.9257651671833e-06,constant,1,327,vertical,9,rejected,257,6.01962020381034e-05,0.997178025577927,0.0028219744220725
Ag_q,3.09587983193156e-17,1.85423436578469e-10,1.66962703801546e-07,7.35545391518868e-21,0.00016700147156778,3.96682015106244e-06,constant,1,327,vertical,13,assessed,257,1.66962703801546e-07,0.997178025577927,0.0028219744220725
Ag_0,3.35520975611811e-13,2.59145626962631e-08,1.29471980501602e-05,9.52545536608808e-17,0.0129508732656714,0.000367571512209625,constant,1,327,vertical,13,assessed,257,1.29471980501602e-05,0.997178025577927,0.0028219744220725
Aw_p,5.71570912862332e-09,7.03735499973499e-05,8.12195651468281e-05,1.44787754088839e-11,0.0814253068683699,0.0205741722695862,constant,1,327,vertical,13,assessed,257,8.67824894249833e-07,0.997178025577927,0.0028219744220725
Aw_m,5.71520953873426e-09,3.58407794608343e-05,0.000159461083846674,1.44787754152942e-11,0.159865058745469,0.0403974903244282,constant,1,327,vertical,13,assessed,257,2.3289862274317e-06,0.997178025577927,0.0028219744220725
Aio,2.76296409413403e-11,6.0739394098631e-05,4.54888320032864e-07,1.86492586541257e-19,0.000454888323095748,3.07037284954395e-10,constant,1,327,vertical,13,assessed,257,4.54888320032864e-07,0.997178025577927,0.0028219744220725
Amda,4.57734845058268e-13,1.42938199612276e-05,3.20232692380264e-08,2.75265405892472e-16,3.20425268874579e-05,1.9257651671833e-06,constant,1,327,vertical,13,assessed,257,3.20232692380264e-08,0.997178025577927,0.0028219744220725
Ag_q,1.56793279448032e-21,1.85423436578469e-10,8.45595801379075e-12,7.35545391518868e-21,4.81241139211593e-08,3.96682015106244e-06,constant,1,327,vertical,17,assessed,257,8.45595801379075e-12,0.997178025577927,0.0028219744220725
Ag_0,6.19786418774752e-17,2.59145626962631e-08,2.39165301008195e-09,9.52545536608808e-17,6.06736803988828e-06,0.000367571512209625,constant,1,327,vertical,17,assessed,257,2.39165301008195e-09,0.997178025577927,0.0028219744220725
Aw_p,2.40693934121038e-09,7.03735499973499e-05,3.42023294448131e-05,1.44787754088839e-11,0.0344080711670229,0.0205741722695862,constant,1,327,vertical,17,assessed,257,5.60859850323594e-10,0.997178025577927,0.0028219744220725
Aw_m,2.40693815773943e-09,3.58407794608343e-05,6.71564121636823e-05,1.44787754152942e-11,0.0675603870650528,0.0403974903244282,constant,1,327,vertical,17,assessed,257,1.51997237021111e-09,0.997178025577927,0.0028219744220725
Aio,1.82838848271287e-14,6.0739394098631e-05,3.01021850784989e-10,1.86492586541257e-19,3.01024921152882e-07,3.07037284954395e-10,constant,1,327,vertical,17,assessed,257,3.01021850784989e-10,0.997178025577927,0.0028219744220725
Amda,1.20231116891821e-15,1.42938199612276e-05,8.41140557373408e-11,2.75265405892472e-16,1.03371707403289e-07,1.9257651671833e-06,constant,1,327,vertical,17,assessed,257,8.41140557373408e-11,0.997178025577927,0.0028219744220725
Ag_q,3.21806969620932e-21,1.85423436578469e-10,1.73552478348522e-11,7.35545391518868e-21,5.70233557480622e-08,3.96682015106244e-06,constant,1,327,vertical,25,assessed,257,1.73552478348522e-11,0.997178025577927,0.0028219744220725
Ag_0,3.83584143405536e-17,2.59145626962631e-08,1.48018759915578e-09,9.52545536608808e-17,5.15590266413404e-06,0.000367571512209625,constant,1,327,vertical,25,assessed,257,1.48018759915578e-09,0.997178025577927,0.0028219744220725
Aw_p,1.54637548846093e-09,7.03735499973499e-05,2.19738167041334e-05,1.44787754088839e-11,0.022179558426517,0.0205741722695862,constant,1,327,vertical,25,assessed,257,1.1543471093475e-14,0.997178025577927,0.0028219744220725
Aw_m,1.54637548846086e-09,3.58407794608343e-05,4.31456991651282e-05,1.44787754152942e-11,0.0435496740671686,0.0403974903244282,constant,1,327,vertical,25,assessed,257,2.10998874270256e-14,0.997178025577927,0.0028219744220725
Aio,1.8029124125163e-19,6.0739394098631e-05,2.96827526726503e-15,1.86492586541257e-19,6.03864811676011e-12,3.07037284954395e-10,constant,1,327,vertical,25,assessed,257,2.96827526726503e-15,0.997178025577927,0.0028219744220725
Amda,1.48914570242042e-16,1.42938199612276e-05,1.04181087103362e-11,2.75265405892472e-16,2.96757603814403e-08,1.9257651671833e-06,constant,1,327,vertical,25,assessed,257,1.04181087103362e-11,0.997178025577927,0.0028219744220725
Ag_q,3.21338152017291e-21,1.85423436578469e-10,1.73299642130894e-11,7.35545391518868e-21,5.69980722626548e-08,3.96682015106244e-06,constant,1,327,vertical,33,assessed,257,1.73299642130894e-11,0.997178025577927,0.0028219744220725
Ag_0,3.83023786296886e-17,2.59145626962631e-08,1.47802527399823e-09,9.52545536608808e-17,5.15374033905993e-06,0.000367571512209625,constant,1,327,vertical,33,assessed,257,1.47802527399823e-09,0.997178025577927,0.0028219744220725
Aw_p,1.579019858576e-09,7.03735499973499e-05,2.24376894250108e-05,1.44787754088839e-11,0.0226434311473878,0.0205741722695862,constant,1,327,vertical,33,assessed,257,1.0042808544638e-14,0.997178025577927,0.0028219744220725
Aw_m,1.57901985857287e-09,3.58407794608343e-05,4.40565155760178e-05,1.44787754152942e-11,0.0444604904780328,0.0403974903244282,constant,1,327,vertical,33,assessed,257,1.53916806521876e-14,0.997178025577927,0.0028219744220725
Aio,1.6868507138805e-19,6.0739394098631e-05,2.77719384414886e-15,1.86492586541257e-19,5.84756669364709e-12,3.07037284954395e-10,constant,1,327,vertical,33,assessed,257,2.77719384414886e-15,0.997178025577927,0.0028219744220725
Amda,1.48463096737931e-16,1.42938199612276e-05,1.03865234864187e-11,2.75265405892472e-16,2.96441751575251e-08,1.9257651671833e-06,constant,1,327,vertical,33,assessed,257,1.03865234864187e-11,0.997178025577927,0.0028219744220725
Ag_q,3.22360505115928e-21,1.85423436578469e-10,1.7385100344611e-11,7.35545391518868e-21,5.70532080968254e-08,3.96682015106244e-06,constant,1,327,vertical,49,assessed,257,1.7385100344611e-11,0.997178025577927,0.0028219744220725
Ag_0,3.84152045567663e-17,2.59145626962631e-08,1.48237903942349e-09,9.52545536608808e-17,5.15809410431719e-06,0.000367571512209625,constant,1,327,vertical,49,assessed,257,1.48237903942349e-09,0.997178025577927,0.0028219744220725
Aw_p,6.16155616947783e-10,7.03735499973499e-05,8.75549999923247e-06,1.44787754088839e-11,0.00896124172180391,0.0205741722695862,constant,1,327,vertical,49,assessed,257,8.87760310619158e-15,0.997178025577927,0.0028219744220725
Aw_m,6.16155616960292e-10,3.58407794608343e-05,1.71914681050284e-05,1.44787754152942e-11,0.017595443007793,0.0403974903244282,constant,1,327,vertical,49,assessed,257,1.56148657922733e-14,0.997178025577927,0.0028219744220725
